id,home_team_goal,away_team_goal,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11
3943,2,0,31432.0,30509.0,39027.0,30459.0,16351.0,36615.0,41467.0,26181.0,37412.0,37459.0,15403.0,169756.0,23931.0,109897.0,35110.0,43259.0,37169.0,24372.0,30892.0,23933.0,40015.0,47382.0
3944,0,2,40602.0,24903.0,34275.0,72417.0,25667.0,201664.0,40100.0,24583.0,32728.0,46354.0,34261.0,30973.0,214685.0,26111.0,46539.0,78513.0,24011.0,75489.0,31435.0,36378.0,32118.0,46469.0
3945,1,1,30974.0,157838.0,26552.0,114268.0,362694.0,46008.0,166676.0,46893.0,23792.0,37234.0,39225.0,182917.0,165823.0,30620.0,30865.0,32569.0,24148.0,144993.0,449241.0,41468.0,113836.0,30843.0
3947,3,0,26295.0,111800.0,24531.0,177837.0,46353.0,157729.0,114971.0,156727.0,157723.0,30960.0,194165.0,69650.0,183715.0,30602.0,139673.0,46010.0,183500.0,182223.0,78324.0,23264.0,184360.0,149895.0
3948,1,2,24147.0,169162.0,32441.0,26527.0,23257.0,32734.0,71502.0,33468.0,41232.0,24171.0,239807.0,23794.0,119541.0,40695.0,47418.0,173382.0,23253.0,109621.0,25550.0,24213.0,110148.0,33881.0
3949,1,2,69650.0,183715.0,30602.0,257847.0,202553.0,26539.0,182223.0,78324.0,184360.0,148315.0,23264.0,24229.0,26154.0,30929.0,93985.0,150466.0,94550.0,26160.0,109652.0,26163.0,39987.0,46700.0
3950,1,0,31465.0,77690.0,23268.0,24216.0,24846.0,24006.0,23782.0,32705.0,215384.0,26151.0,8922.0,30859.0,31306.0,52133.0,30627.0,38834.0,32345.0,79574.0,178812.0,41468.0,107417.0,33639.0
3951,1,1,35477.0,31290.0,30890.0,26777.0,30352.0,23283.0,24223.0,38229.0,197514.0,282274.0,27430.0,23021.0,32441.0,26527.0,23787.0,22964.0,41232.0,71502.0,113968.0,23257.0,37804.0,25666.0
3952,1,1,32496.0,111930.0,163200.0,24658.0,111865.0,40055.0,24656.0,115681.0,231801.0,23839.0,38759.0,23147.0,159882.0,176889.0,40651.0,24161.0,32942.0,110169.0,197910.0,49970.0,23806.0,24157.0
3953,2,0,182917.0,150176.0,30620.0,30865.0,32569.0,40961.0,34944.0,35327.0,30829.0,23354.0,30843.0,22998.0,23358.0,24744.0,23030.0,32087.0,112035.0,8985.0,35345.0,363340.0,213502.0,25537.0
3954,0,0,30974.0,157838.0,26552.0,114268.0,362694.0,46893.0,166676.0,109491.0,40165.0,37234.0,39225.0,23932.0,30668.0,24751.0,35110.0,23931.0,37169.0,231804.0,40015.0,23933.0,23538.0,91560.0
3955,0,0,46518.0,119541.0,40695.0,38899.0,37194.0,109621.0,47418.0,39109.0,33881.0,24773.0,30988.0,31432.0,30509.0,213485.0,41467.0,16351.0,38807.0,109058.0,36615.0,26181.0,92666.0,75310.0
3956,1,3,24064.0,128209.0,39331.0,150833.0,160243.0,24159.0,144996.0,40563.0,209439.0,70297.0,32627.0,169718.0,214685.0,26111.0,46539.0,78513.0,23688.0,143793.0,31013.0,36378.0,75489.0,46469.0
3957,2,2,37193.0,89185.0,24948.0,74663.0,276121.0,127130.0,23882.0,23305.0,118528.0,38831.0,143365.0,37868.0,265918.0,22764.0,94043.0,37475.0,30618.0,95327.0,156008.0,184536.0,106228.0,51553.0
3958,2,0,26295.0,159833.0,24531.0,37762.0,46353.0,114971.0,41008.0,166422.0,157723.0,157729.0,37506.0,40602.0,32616.0,34275.0,26209.0,33963.0,32728.0,109638.0,24583.0,201664.0,34261.0,116750.0
3959,3,1,169718.0,26111.0,35606.0,46539.0,78513.0,75489.0,23688.0,385437.0,36378.0,143793.0,46469.0,46518.0,119541.0,38899.0,40695.0,37194.0,109621.0,47418.0,33881.0,39109.0,110148.0,30988.0
3960,0,1,32446.0,159882.0,176889.0,40651.0,24161.0,110169.0,33781.0,49970.0,197910.0,23806.0,24157.0,26295.0,159833.0,24531.0,37762.0,111800.0,114971.0,41008.0,166422.0,157723.0,157729.0,37506.0
3961,2,0,30859.0,31306.0,23783.0,30627.0,38834.0,79574.0,32345.0,178812.0,128864.0,107417.0,33639.0,35477.0,31290.0,37604.0,26777.0,30352.0,24223.0,23283.0,34574.0,197514.0,282274.0,23949.0
3962,0,2,22998.0,23358.0,24744.0,23030.0,32087.0,131409.0,8985.0,161415.0,35345.0,25537.0,31953.0,37193.0,89185.0,74663.0,24948.0,276121.0,161651.0,127130.0,23305.0,118528.0,38831.0,213489.0
3963,0,1,37868.0,30831.0,22764.0,25984.0,94043.0,30618.0,95327.0,156008.0,174472.0,106228.0,51553.0,30974.0,157838.0,26552.0,114268.0,362694.0,166676.0,46893.0,37234.0,40165.0,109491.0,39225.0
3964,4,1,31432.0,30509.0,213485.0,39027.0,16351.0,40196.0,36615.0,33991.0,37412.0,26181.0,75310.0,182917.0,165823.0,30620.0,30865.0,32569.0,34944.0,39618.0,35327.0,30829.0,23354.0,113836.0
3965,2,3,24229.0,26154.0,93985.0,30929.0,150466.0,109652.0,94550.0,26160.0,26163.0,46700.0,39987.0,32496.0,111930.0,163200.0,24658.0,24105.0,21864.0,24656.0,115681.0,231801.0,23839.0,38759.0
3966,0,1,40602.0,24903.0,34275.0,26209.0,33963.0,32728.0,109638.0,46354.0,201664.0,34261.0,116750.0,69650.0,183500.0,30602.0,161414.0,202553.0,78324.0,26539.0,156534.0,23264.0,184360.0,148315.0
3967,3,0,23021.0,22964.0,32441.0,26527.0,23787.0,24171.0,71502.0,41232.0,33468.0,23991.0,37804.0,24064.0,128209.0,39331.0,24150.0,160243.0,24159.0,144996.0,25075.0,167634.0,184822.0,32627.0
3968,2,3,23932.0,23931.0,24751.0,35110.0,40220.0,231804.0,37169.0,40015.0,23933.0,23538.0,91560.0,31465.0,77690.0,23268.0,24216.0,24846.0,24006.0,23782.0,32705.0,215384.0,26151.0,8922.0
3969,3,2,69650.0,139673.0,30602.0,161414.0,183500.0,26539.0,179793.0,78324.0,202553.0,150401.0,184360.0,31432.0,30509.0,39027.0,213485.0,16351.0,38807.0,36615.0,40196.0,26181.0,15403.0,75310.0
3970,3,2,31465.0,77690.0,23268.0,24216.0,24846.0,101192.0,23782.0,24006.0,215384.0,26151.0,181276.0,24229.0,26154.0,93985.0,30929.0,150466.0,94550.0,109652.0,38373.0,26163.0,39987.0,31292.0
3971,1,2,35477.0,31290.0,37604.0,26777.0,30352.0,197514.0,24223.0,23283.0,282274.0,27430.0,23949.0,32446.0,159882.0,176889.0,40651.0,24161.0,49970.0,110169.0,23806.0,197910.0,24157.0,25550.0
3972,1,0,32496.0,24105.0,40005.0,24658.0,111865.0,111930.0,24656.0,115681.0,231801.0,23839.0,38759.0,23932.0,23931.0,109897.0,35110.0,40220.0,231804.0,37169.0,23933.0,40015.0,91560.0,23538.0
3973,1,2,182917.0,186137.0,30620.0,43248.0,118434.0,40961.0,34944.0,40945.0,30829.0,144993.0,70409.0,23021.0,22964.0,32441.0,26527.0,23787.0,41232.0,71502.0,113968.0,23991.0,33468.0,25666.0
3974,2,0,30974.0,157838.0,26552.0,114268.0,362694.0,37234.0,46893.0,166676.0,23792.0,40165.0,39225.0,22998.0,146830.0,23358.0,24744.0,32087.0,112035.0,8985.0,161415.0,33421.0,25537.0,363340.0
3975,0,1,46518.0,119541.0,40695.0,38899.0,37194.0,109621.0,47418.0,33881.0,39109.0,110148.0,30988.0,40602.0,24903.0,34275.0,72417.0,25667.0,32728.0,46354.0,109638.0,40100.0,47194.0,116750.0
3976,1,3,24064.0,25075.0,33863.0,24150.0,160243.0,35443.0,25150.0,144996.0,24159.0,167634.0,70297.0,37868.0,30831.0,22764.0,94043.0,156008.0,95327.0,30618.0,37475.0,40636.0,51553.0,106228.0
3977,1,2,37193.0,42703.0,74663.0,193223.0,276121.0,161651.0,127130.0,23305.0,24123.0,38831.0,118528.0,169718.0,26111.0,35606.0,46539.0,78513.0,23688.0,75489.0,385437.0,143793.0,36378.0,46469.0
3978,1,1,26295.0,159833.0,24531.0,37762.0,111800.0,114971.0,41008.0,166422.0,157723.0,157729.0,37506.0,30859.0,31306.0,52133.0,30627.0,38834.0,32345.0,30631.0,79574.0,128864.0,107417.0,30853.0
3979,1,2,32446.0,159882.0,176889.0,40651.0,24161.0,197910.0,49970.0,110169.0,25550.0,24157.0,23806.0,24229.0,26154.0,30929.0,24899.0,150466.0,31292.0,38373.0,26160.0,94550.0,46700.0,39987.0
3980,1,0,35477.0,31290.0,26777.0,30890.0,37604.0,25997.0,23283.0,34574.0,38229.0,197514.0,27430.0,46518.0,119541.0,40695.0,38899.0,37194.0,109621.0,47418.0,110148.0,24213.0,24773.0,33881.0
3981,0,0,32496.0,24105.0,40005.0,24658.0,111865.0,111930.0,24656.0,115681.0,21864.0,38759.0,23839.0,69650.0,183500.0,30602.0,161414.0,202553.0,78324.0,26539.0,182223.0,23264.0,150401.0,184360.0
3982,3,1,37868.0,30831.0,22764.0,94043.0,246575.0,156008.0,30618.0,106228.0,37475.0,51553.0,40636.0,22998.0,146830.0,23358.0,23030.0,32087.0,35345.0,148909.0,8985.0,33421.0,25537.0,31953.0
3983,3,1,31432.0,30509.0,39027.0,33086.0,16351.0,40196.0,36615.0,38807.0,37412.0,37459.0,75310.0,31465.0,77690.0,23268.0,24216.0,24846.0,101192.0,24006.0,26151.0,215384.0,32705.0,181276.0
3984,1,3,40602.0,24903.0,34275.0,26209.0,25667.0,32728.0,46354.0,40100.0,109638.0,47194.0,116750.0,30859.0,31306.0,52133.0,30627.0,38834.0,30631.0,79574.0,128864.0,41468.0,178812.0,35411.0
3985,2,0,30974.0,157838.0,26552.0,114268.0,23823.0,46893.0,166676.0,37234.0,23792.0,40165.0,39225.0,37193.0,89185.0,74663.0,193223.0,276121.0,161651.0,127130.0,23305.0,118528.0,38831.0,143365.0
3986,1,2,24064.0,128209.0,150833.0,24150.0,160243.0,25150.0,167634.0,144996.0,25075.0,24159.0,70297.0,182917.0,38994.0,186137.0,30865.0,32569.0,34944.0,160713.0,40945.0,30829.0,449241.0,30843.0
3987,0,3,26295.0,159833.0,24531.0,37762.0,111800.0,114971.0,41008.0,166422.0,157723.0,157729.0,30348.0,23932.0,30668.0,109897.0,35110.0,40220.0,37169.0,231804.0,40015.0,23933.0,30892.0,23936.0
3988,1,1,23021.0,22964.0,32441.0,26527.0,23787.0,113968.0,71502.0,41232.0,239807.0,33468.0,37804.0,169718.0,214685.0,35606.0,46539.0,78513.0,23688.0,24011.0,75489.0,36378.0,143793.0,46469.0
3989,4,1,169718.0,26111.0,35606.0,46539.0,78513.0,24011.0,23688.0,37436.0,36378.0,143793.0,46469.0,40602.0,24903.0,34275.0,26209.0,25667.0,40100.0,32728.0,46354.0,109638.0,47194.0,35905.0
3990,0,2,69650.0,183500.0,30602.0,139673.0,202553.0,26539.0,182223.0,78324.0,184360.0,150401.0,23264.0,26295.0,159833.0,24531.0,177837.0,37762.0,114971.0,156727.0,166422.0,128827.0,157729.0,37506.0
3991,4,1,30859.0,31306.0,52133.0,30627.0,46010.0,79574.0,30631.0,41468.0,94086.0,107417.0,33639.0,32446.0,159882.0,176889.0,40651.0,24161.0,23806.0,49970.0,149917.0,110169.0,32942.0,25550.0
3992,1,4,22998.0,146830.0,23358.0,23030.0,32087.0,148909.0,8985.0,35345.0,213502.0,160194.0,363340.0,30841.0,31290.0,26777.0,30890.0,30352.0,197514.0,24223.0,23283.0,38229.0,27430.0,23949.0
3993,2,1,31465.0,77690.0,23268.0,24216.0,24846.0,23782.0,101192.0,24006.0,215384.0,26151.0,181276.0,32496.0,24105.0,40005.0,24658.0,111865.0,111930.0,24656.0,115681.0,231801.0,23839.0,38759.0
3994,1,1,182917.0,38994.0,186137.0,43248.0,32569.0,39618.0,34944.0,40945.0,30829.0,449241.0,30843.0,30974.0,157838.0,26552.0,114268.0,362694.0,46893.0,166676.0,37234.0,23792.0,109491.0,40165.0
3995,2,2,24229.0,26154.0,24899.0,93985.0,150466.0,26160.0,38373.0,31292.0,94550.0,39987.0,26163.0,37868.0,30831.0,22764.0,94043.0,34036.0,30618.0,156008.0,106228.0,93484.0,40636.0,51553.0
3996,0,0,46518.0,23369.0,40695.0,38899.0,37194.0,109621.0,33881.0,39109.0,24213.0,95434.0,110148.0,23021.0,22964.0,26527.0,32441.0,23787.0,71502.0,113968.0,41232.0,33468.0,239807.0,25666.0
3997,4,0,37193.0,89185.0,74663.0,193223.0,276121.0,23882.0,24123.0,23305.0,118528.0,38831.0,143365.0,24064.0,128209.0,24150.0,150833.0,36786.0,35443.0,25150.0,25075.0,167634.0,32627.0,24159.0
3998,1,3,23932.0,30668.0,109897.0,35110.0,40220.0,37169.0,231804.0,30892.0,23933.0,40015.0,23936.0,31432.0,24208.0,41467.0,213485.0,31291.0,26181.0,36615.0,40196.0,37459.0,37412.0,75310.0
3999,0,2,69650.0,183500.0,30602.0,139673.0,202553.0,184360.0,182223.0,78324.0,156534.0,148315.0,23264.0,31465.0,77690.0,23268.0,24216.0,24846.0,101192.0,23782.0,26151.0,215384.0,36012.0,181276.0
4000,2,1,30859.0,31306.0,23783.0,30627.0,38834.0,79574.0,30631.0,107417.0,128864.0,178812.0,30853.0,31432.0,30509.0,213485.0,30459.0,31291.0,41467.0,40196.0,26181.0,36615.0,37459.0,37412.0
4001,0,2,22998.0,146830.0,23030.0,24744.0,32087.0,161415.0,8985.0,131409.0,112035.0,23954.0,25537.0,169718.0,26111.0,35606.0,46539.0,78513.0,23688.0,24011.0,75489.0,36378.0,37436.0,46469.0
4002,4,1,37868.0,30831.0,22764.0,94043.0,34036.0,30618.0,95327.0,93484.0,156008.0,51553.0,40636.0,23021.0,22964.0,32441.0,26527.0,23787.0,113968.0,71502.0,41232.0,37804.0,33468.0,25666.0
4003,3,2,182917.0,165823.0,186137.0,43248.0,32569.0,34944.0,160713.0,40945.0,30829.0,144993.0,30843.0,46518.0,119541.0,38899.0,40695.0,37194.0,97988.0,109621.0,33881.0,24213.0,110148.0,30830.0
4004,0,0,40602.0,24903.0,34275.0,26209.0,25667.0,40100.0,32728.0,46354.0,109638.0,47194.0,35905.0,32446.0,159882.0,176889.0,40651.0,24161.0,49970.0,25550.0,197910.0,149917.0,23806.0,24157.0
4005,2,0,30974.0,157838.0,26552.0,114268.0,362694.0,46893.0,166676.0,279490.0,37234.0,109491.0,39225.0,30841.0,31290.0,37604.0,30890.0,30352.0,23283.0,24223.0,38229.0,27430.0,197514.0,23949.0
4006,2,1,24064.0,36786.0,33863.0,24150.0,414792.0,35443.0,25150.0,160243.0,24159.0,32627.0,70297.0,24229.0,26154.0,308932.0,24899.0,150466.0,94550.0,38373.0,26160.0,31292.0,26163.0,39987.0
4007,1,0,26295.0,159833.0,24531.0,177837.0,37762.0,156727.0,114971.0,166422.0,128827.0,30895.0,37506.0,24227.0,24105.0,24658.0,35480.0,40132.0,111865.0,111930.0,131583.0,24656.0,32304.0,148832.0
4008,0,0,37193.0,89185.0,74663.0,24948.0,102356.0,24123.0,23882.0,23305.0,118528.0,38831.0,213489.0,23932.0,30668.0,35110.0,109897.0,40220.0,40015.0,37169.0,231804.0,30892.0,23933.0,23936.0
4009,2,1,169718.0,26154.0,425255.0,46539.0,78513.0,143793.0,24011.0,50047.0,75489.0,37436.0,192921.0,22998.0,154271.0,26777.0,23837.0,146830.0,35345.0,8985.0,22929.0,160194.0,25537.0,24157.0
4010,1,3,24155.0,191869.0,23134.0,43252.0,240538.0,37240.0,25415.0,34437.0,24372.0,214426.0,27568.0,170323.0,31306.0,30627.0,23783.0,72541.0,115067.0,30613.0,178812.0,128864.0,107417.0,19243.0
4011,2,2,37770.0,67850.0,210804.0,23571.0,24781.0,278343.0,103419.0,173317.0,202562.0,23190.0,26554.0,31465.0,263653.0,23268.0,24216.0,24846.0,101192.0,23782.0,32448.0,32705.0,36012.0,181276.0
4012,2,1,37868.0,299984.0,22764.0,114268.0,34036.0,156008.0,30618.0,95327.0,184536.0,246575.0,51553.0,95336.0,157838.0,26552.0,72665.0,46010.0,46893.0,279490.0,94267.0,166676.0,23792.0,41280.0
4013,1,2,182917.0,165823.0,501040.0,186137.0,164676.0,24148.0,23354.0,41468.0,299215.0,70409.0,30829.0,30973.0,89185.0,193223.0,24948.0,102356.0,144996.0,127130.0,23305.0,157729.0,38831.0,143365.0
4014,0,2,24229.0,104482.0,24899.0,30929.0,308932.0,109652.0,160243.0,94550.0,199834.0,31292.0,161420.0,31432.0,31291.0,39027.0,30459.0,16351.0,101103.0,36615.0,26181.0,92666.0,37459.0,15403.0
4015,0,1,36374.0,176889.0,30620.0,24211.0,49571.0,97657.0,24205.0,149917.0,63520.0,187266.0,39987.0,32496.0,35480.0,163200.0,24658.0,111930.0,115681.0,24656.0,357880.0,32728.0,212714.0,8922.0
4016,0,1,46518.0,36786.0,47418.0,40695.0,37194.0,23253.0,109621.0,96643.0,24213.0,110148.0,72735.0,69650.0,32870.0,30602.0,30890.0,93484.0,182223.0,78324.0,23264.0,29581.0,30352.0,184360.0
4017,2,2,24147.0,265918.0,169162.0,26527.0,38795.0,32734.0,25075.0,71502.0,23257.0,239807.0,25666.0,37233.0,150833.0,30362.0,24150.0,180330.0,35443.0,25150.0,109058.0,24159.0,169721.0,32627.0
4018,0,1,169756.0,23931.0,24751.0,35110.0,155782.0,37169.0,148302.0,30892.0,23933.0,23936.0,34543.0,26295.0,111800.0,26108.0,361315.0,46353.0,41365.0,500520.0,174850.0,157723.0,30895.0,30960.0
4019,3,0,169718.0,425255.0,38521.0,35606.0,78513.0,24011.0,23688.0,50047.0,196386.0,37436.0,113836.0,24155.0,191869.0,43252.0,23134.0,33138.0,32304.0,25415.0,34437.0,37240.0,181242.0,214426.0
4020,1,2,69650.0,183715.0,30602.0,139673.0,93484.0,160713.0,182223.0,56972.0,184360.0,148315.0,29581.0,26295.0,111800.0,26108.0,37762.0,46353.0,41365.0,160448.0,110189.0,37506.0,157723.0,30960.0
4021,2,1,170323.0,31306.0,23783.0,30627.0,41167.0,115067.0,30613.0,94086.0,128864.0,107417.0,19243.0,36374.0,109298.0,24211.0,176889.0,245530.0,156727.0,35466.0,50661.0,109638.0,113465.0,187266.0
4022,1,3,22998.0,154271.0,23837.0,26777.0,146830.0,198510.0,22929.0,8985.0,160194.0,25537.0,24157.0,103428.0,32579.0,188540.0,24150.0,180330.0,25150.0,35443.0,118929.0,114218.0,32627.0,169721.0
4023,0,0,31465.0,77690.0,23268.0,11736.0,24846.0,101192.0,23782.0,32448.0,215384.0,32705.0,33639.0,30973.0,89185.0,24948.0,155050.0,102356.0,144996.0,127130.0,38831.0,157729.0,52563.0,143365.0
4024,0,1,42247.0,24658.0,163200.0,40132.0,111930.0,115681.0,40015.0,24656.0,231801.0,26163.0,105548.0,95336.0,157838.0,160599.0,26552.0,46010.0,23792.0,166676.0,46893.0,94267.0,41280.0,23293.0
4025,0,1,37770.0,67850.0,23571.0,13423.0,24781.0,173317.0,103419.0,30930.0,173408.0,286119.0,23190.0,24147.0,265918.0,169162.0,33086.0,38795.0,24171.0,25075.0,32734.0,33468.0,23257.0,239807.0
4026,1,0,31432.0,30509.0,39027.0,30459.0,31291.0,101103.0,36615.0,33991.0,92666.0,38807.0,37412.0,182917.0,35327.0,165823.0,161035.0,362694.0,161012.0,449241.0,39618.0,30829.0,46509.0,30843.0
4027,1,0,24229.0,104482.0,30929.0,24228.0,308932.0,160243.0,301234.0,39968.0,94550.0,264840.0,46700.0,37868.0,34036.0,22764.0,114268.0,314605.0,156008.0,30618.0,47558.0,246575.0,108808.0,184536.0
4028,2,2,46518.0,119541.0,40695.0,47418.0,37194.0,109621.0,23283.0,72735.0,33881.0,106228.0,96643.0,169756.0,214685.0,24751.0,35110.0,155782.0,37169.0,23678.0,148302.0,41232.0,30892.0,195927.0
4029,1,0,24155.0,191869.0,23134.0,43252.0,33138.0,37240.0,34437.0,25415.0,32304.0,214426.0,107280.0,24227.0,40132.0,163200.0,24658.0,111930.0,24656.0,115681.0,231801.0,40015.0,105548.0,23839.0
4030,1,2,37868.0,34036.0,114268.0,22764.0,314605.0,156008.0,30618.0,307021.0,246575.0,108808.0,184536.0,170323.0,31306.0,23783.0,30627.0,72541.0,115067.0,30613.0,79574.0,128864.0,107417.0,19243.0
4031,1,0,182917.0,35327.0,575780.0,161012.0,362694.0,34944.0,449241.0,39618.0,30829.0,46509.0,30843.0,22998.0,23358.0,23837.0,23030.0,146830.0,35345.0,22929.0,28901.0,160194.0,25537.0,24157.0
4032,2,2,36374.0,109298.0,24211.0,176889.0,245530.0,50661.0,35466.0,156727.0,109638.0,187266.0,24741.0,31432.0,26111.0,30459.0,156551.0,31291.0,101103.0,40196.0,33991.0,36615.0,26181.0,37412.0
4033,2,0,95336.0,157838.0,26552.0,160599.0,46010.0,23792.0,166676.0,46893.0,94267.0,41280.0,303339.0,37770.0,67850.0,23571.0,13423.0,214570.0,30930.0,173317.0,173408.0,103419.0,286119.0,26554.0
4034,1,1,103428.0,188540.0,24150.0,30362.0,32579.0,113908.0,24159.0,35443.0,118929.0,169721.0,32627.0,31465.0,77690.0,23268.0,24216.0,24846.0,101192.0,23782.0,32448.0,215384.0,33639.0,181276.0
4035,2,1,30973.0,89185.0,24948.0,165704.0,102356.0,144996.0,212702.0,28108.0,157729.0,52563.0,143365.0,169718.0,425255.0,38521.0,35606.0,78513.0,23688.0,75489.0,196386.0,50047.0,37436.0,113836.0
4036,1,2,26295.0,111800.0,95509.0,26108.0,46353.0,41365.0,160448.0,166422.0,157723.0,110189.0,194165.0,46518.0,36786.0,40695.0,47418.0,37194.0,109621.0,33881.0,106228.0,23283.0,96643.0,72735.0
4037,0,2,24147.0,265918.0,169162.0,33086.0,38795.0,24171.0,71502.0,32734.0,25666.0,23257.0,239807.0,24229.0,104482.0,30929.0,308932.0,240236.0,160243.0,301234.0,199834.0,264840.0,94550.0,479020.0
4038,0,0,169756.0,214685.0,24751.0,35110.0,155782.0,37169.0,23678.0,30892.0,148302.0,192899.0,195927.0,69650.0,183715.0,30602.0,139673.0,93484.0,160713.0,182223.0,56972.0,29581.0,23264.0,184360.0
4039,1,2,169718.0,425255.0,35606.0,38521.0,78513.0,75489.0,24011.0,143793.0,196386.0,50047.0,113836.0,182917.0,575780.0,501040.0,165823.0,35327.0,34944.0,39618.0,362694.0,30829.0,46509.0,30843.0
4040,1,1,69650.0,32870.0,257847.0,161414.0,93484.0,160713.0,182223.0,56972.0,29581.0,23264.0,184360.0,95336.0,157838.0,26552.0,160599.0,46010.0,166676.0,46893.0,94267.0,23293.0,303339.0,41280.0
4041,2,0,170323.0,31306.0,23783.0,30627.0,72541.0,30613.0,115067.0,94086.0,128864.0,107417.0,19243.0,24147.0,265918.0,169162.0,33086.0,43247.0,25075.0,113968.0,32734.0,33468.0,23257.0,239807.0
4042,3,1,22998.0,154271.0,23837.0,23030.0,146830.0,8985.0,22929.0,35345.0,25537.0,160194.0,363340.0,37868.0,299984.0,22764.0,114268.0,34036.0,47558.0,30618.0,246575.0,37234.0,184536.0,39225.0
4043,2,1,31465.0,77690.0,24216.0,23268.0,24023.0,101192.0,24006.0,32705.0,215384.0,26151.0,181276.0,169756.0,109897.0,35110.0,24751.0,155782.0,214685.0,37169.0,23933.0,41232.0,47382.0,34543.0
4044,1,2,32496.0,111930.0,24531.0,24658.0,357880.0,26163.0,24656.0,115681.0,231801.0,190872.0,8922.0,26295.0,361315.0,95509.0,37762.0,276121.0,157723.0,160448.0,41008.0,174850.0,194165.0,37506.0
4045,0,0,37770.0,67850.0,23571.0,13423.0,24781.0,278343.0,30930.0,173408.0,214570.0,26554.0,286119.0,103428.0,188540.0,24150.0,30362.0,32579.0,25150.0,24159.0,35443.0,118929.0,169721.0,32627.0
4046,2,1,31432.0,30509.0,30459.0,39027.0,31291.0,33991.0,40196.0,36615.0,26181.0,92666.0,37412.0,30973.0,89185.0,165704.0,24948.0,102356.0,144996.0,212702.0,23305.0,157729.0,52563.0,143365.0
4047,1,0,24229.0,104482.0,24899.0,308932.0,240236.0,24890.0,160243.0,199834.0,94550.0,264840.0,479020.0,36374.0,24209.0,24211.0,176889.0,245530.0,24205.0,156727.0,35466.0,109638.0,24741.0,187266.0
4048,1,2,46518.0,36786.0,40695.0,119541.0,173382.0,23283.0,109621.0,33881.0,96643.0,106228.0,72735.0,24155.0,191869.0,43252.0,23134.0,33138.0,32148.0,34437.0,25415.0,32304.0,107280.0,214426.0
4049,1,1,24155.0,191869.0,290410.0,23134.0,33138.0,32304.0,34437.0,25415.0,32148.0,107280.0,214426.0,69650.0,32870.0,257847.0,161414.0,93484.0,160713.0,56972.0,182223.0,30630.0,23264.0,184360.0
4050,1,0,37868.0,34036.0,22764.0,30831.0,37475.0,95327.0,47558.0,156008.0,184536.0,246575.0,39225.0,46518.0,119541.0,40695.0,47418.0,37194.0,23283.0,109621.0,33881.0,96643.0,110148.0,72735.0
4051,3,0,182917.0,35327.0,165823.0,161035.0,23354.0,39618.0,34944.0,41468.0,46509.0,30843.0,30829.0,32496.0,163200.0,24531.0,24658.0,111930.0,40015.0,115681.0,231801.0,357880.0,26163.0,8922.0
4052,3,2,36374.0,109298.0,24209.0,176889.0,245530.0,38820.0,24205.0,35466.0,109638.0,50661.0,187266.0,37770.0,67850.0,23571.0,13423.0,24781.0,278343.0,173408.0,30930.0,214570.0,286119.0,26554.0
4053,0,3,95336.0,157838.0,26552.0,160599.0,46010.0,166676.0,46893.0,94267.0,23792.0,303339.0,41280.0,31432.0,30509.0,39027.0,156551.0,31291.0,33991.0,40196.0,36615.0,26181.0,92666.0,37412.0
4054,0,0,103428.0,188540.0,24150.0,30362.0,32579.0,25150.0,24159.0,35443.0,109058.0,169721.0,32627.0,170323.0,31306.0,23783.0,30627.0,72541.0,115067.0,30613.0,94086.0,128864.0,107417.0,19243.0
4055,1,1,30973.0,89185.0,165704.0,24948.0,102356.0,144996.0,127130.0,38831.0,157729.0,52563.0,143365.0,22998.0,146830.0,23837.0,26777.0,154271.0,35345.0,22929.0,8985.0,160194.0,25537.0,363340.0
4056,2,1,26295.0,177837.0,95509.0,37762.0,276121.0,30895.0,160448.0,500520.0,157723.0,194165.0,37506.0,31465.0,77690.0,23268.0,24216.0,24846.0,23782.0,33639.0,26151.0,212866.0,215384.0,181276.0
4057,0,1,24147.0,265918.0,169162.0,33086.0,38795.0,32734.0,71502.0,25075.0,23257.0,33468.0,239807.0,268375.0,425255.0,35606.0,46539.0,38521.0,23688.0,75489.0,37436.0,50047.0,46469.0,113836.0
4058,1,0,169756.0,214685.0,24751.0,109897.0,155782.0,148302.0,37169.0,41232.0,30892.0,23538.0,47382.0,23979.0,104482.0,24899.0,308932.0,240236.0,38373.0,160243.0,31292.0,94550.0,264840.0,479020.0
4059,1,0,268375.0,425255.0,35606.0,46539.0,38521.0,23688.0,75489.0,196386.0,37436.0,50047.0,113836.0,95336.0,157838.0,26552.0,160599.0,46010.0,46008.0,166676.0,94267.0,23792.0,23293.0,41280.0
4060,1,1,24155.0,191869.0,23134.0,290410.0,33138.0,37240.0,34437.0,25415.0,32304.0,214426.0,107280.0,23979.0,104482.0,24899.0,308932.0,240236.0,301234.0,38373.0,264840.0,479020.0,46700.0,31292.0
4061,1,3,37770.0,67850.0,23571.0,13423.0,24781.0,278343.0,173408.0,30930.0,214570.0,26554.0,286119.0,37868.0,299984.0,22764.0,30831.0,34036.0,30618.0,95327.0,37234.0,156008.0,246575.0,39225.0
